Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.5850267,-0.83387345,0.11394335,0.42762077
0.67851835,0.5436347,-0.7695511,-0.8196349
0.06445799,0.102467015,-0.40011692,-0.5648972
-0.2596373,-0.3562734,-1.154902,-1.4506562
0.372912,-0.1481534,-0.57675415,-0.12483154
-0.5086383,-0.6684014,-0.07058107,0.18738526
-0.096910015,0.059043024,-0.45593196,-0.37784463
-0.04575749,-0.48205513,0.32428247,-0.34654552
-0.4436975,-0.39184728,0.09342168,0.056766972
-0.3767507,-0.22843248,0.11058971,0.05086252
0.21748394,0.15079568,-0.21609642,-0.54131687
0.2552725,0.48258376,-1.0,-1.6591208
-0.55284196,-0.1867014,-0.38721615,-0.047568254
-0.4089354,-0.025960255,-1.0457575,-1.0839208
-0.36653155,-0.73343045,0.22271647,0.22004223
-0.28960052,-0.30090094,-0.6003263,-0.3599909
-0.5044557,-0.45248473,-1.180456,-0.59864604
-0.85387194,-0.6667796,0.21748394,-0.20244971
0.65224636,0.56296426,-1.6575773,-1.3305875
-0.11918641,-0.1356371,0.27989498,-0.14216612
-1.5228788,-1.0569621,0.38381538,-0.116148904
0.8656961,0.489017,-1.3279022,-1.1150349
0.08990511,-0.07401018,-2.0,-1.3570226
0.18041264,-0.31628928,-0.36653155,-0.16583177
-0.85387194,-0.5978106,-0.25181198,-0.554198
0.20411998,-0.38783675,-0.30103,-0.33141074
-1.09691,-1.0729362,1.0,0.7015187
-0.31875876,-0.18894729,0.3424227,0.03029164
-0.011441044,0.040692095,-0.6946486,-1.0535809
-0.07058107,0.037452962,0.006037955,-0.23542881
-0.29242983,-0.16389157,-0.7695511,-0.61648273
-0.17069623,-0.32569546,0.09096307,0.07007915
-0.09151498,-0.09183505,0.029383779,-0.18052714
-0.28399664,-0.27161282,-0.06550155,0.07383537
-0.6478175,-1.0282204,0.44169512,-0.1801657
-0.61978877,-0.79786354,0.26245108,0.12144041
-0.82390875,-0.89373124,-1.69897,-0.7760488
-0.16557929,-0.121887386,-0.40782323,-0.96468604
