Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.2798407,-0.25993755,0.12221588,0.029042877
-0.45593196,-0.42006984,-0.4436975,0.04542003
-0.28988263,-0.38156858,-0.32254514,-0.38043153
0.21748394,-0.08350977,-0.23657201,-0.26733425
-0.7619539,-0.6633088,-0.25414482,-0.56458515
-0.15490197,0.20542319,-1.39794,-0.49192518
-0.82390875,0.081843965,0.6532125,-0.5893194
-0.08618615,0.012816899,-1.5228788,-0.96156013
-0.20760831,-0.33722034,-0.04575749,-0.14683396
-1.9586073,-0.61875576,0.49554434,0.38648203
-0.04191415,-0.17395382,0.13672057,-0.13493723
-1.69897,-1.1626685,-0.7212464,-0.6353203
-0.60206,-1.4039315,0.85125834,0.42949677
-0.4212176,-0.44810855,-0.27644172,-0.42098168
0.49554434,-0.0334853,-0.88107425,-0.27001756
0.651278,-0.042531975,-0.5968795,-0.6607271
-0.28399664,-0.1756301,-0.1611509,0.09153191
-0.0030507515,-0.10593232,-0.050122295,-0.008191556
-0.4436975,-0.23691328,-0.45593196,-0.15566154
-0.6003263,-0.75138086,0.41664052,0.10137121
-1.236572,-0.80439085,-1.8860567,-1.2072154
0.025305865,-0.38867822,-0.33724216,-0.15498745
0.7656686,0.56511444,-1.0,-1.224449
-0.116338566,-0.09039571,0.08098704,-0.17848498
-0.39794,-0.16996889,-0.15490197,-0.029320255
0.09342168,0.024333961,-0.4436975,-0.37871164
0.15533604,-0.016725041,-0.20065945,-0.36556378
0.19312459,-0.014308213,0.056904852,-0.6961187
-0.8153086,-0.9122328,-0.92081875,-0.6488756
-0.5180799,-0.7831714,0.1388288,-0.008334011
0.2955671,-0.020503212,-0.019996628,-0.19531679
-1.537602,-1.312704,0.22010809,-0.19641176
-0.3585259,-0.045972686,-0.4202164,-0.39187908
-0.21467017,-0.2994181,-0.49485,-0.47199255
-0.4685211,-0.25643128,-0.6777807,-0.6823272
-0.36653155,-0.37245792,0.1172713,0.007819422
-0.21112488,-0.19928648,-0.5086383,-0.23697957
-1.69897,-0.69942564,-0.4685211,0.13719171
-0.25414482,-0.52379614,-0.7619539,-0.6315943
-0.928118,-0.9357461,-0.40671393,-0.02957847
-0.69897,-0.7640652,0.0,0.21581492
-0.69897,-0.11117112,0.2787536,-0.017968506
-0.26760623,-0.14926316,-0.3767507,-0.45922214
-0.04095861,-0.1692068,0.008600172,-0.042722665
-0.5850267,-0.5354467,-0.4202164,-0.4726889
-0.07007044,-0.038601078,-0.16813022,-0.1935431
-0.9586073,-0.49510866,-0.43179828,-0.14583442
-0.10237291,0.1367339,-0.82390875,-1.1737965
-0.5114493,-0.7659727,-1.3467875,-0.6939444
-1.6197888,-1.3365928,0.65417653,0.32473096
-1.39794,-0.9701182,0.365488,0.29201764
-1.154902,-1.3511268,-0.34678748,-0.31060156
0.07188201,-0.07818396,-0.10237291,-0.14930747
-0.79588,-0.9299843,-0.18045606,-0.13822508
-0.25181198,-0.3270945,-0.124938734,-0.10107232
-0.19449914,-0.36975688,0.041392684,-0.116371766
-0.0043648053,0.32296667,-0.85387194,-0.92800486
-0.1674911,-0.0008710837,-0.34678748,-0.38705546
-0.68824613,-0.6102294,-0.09044397,-0.085377425
0.26974636,0.010210042,-0.59176004,-0.23427221
0.2764618,0.092453666,-0.32790214,-0.6048229
-0.30103,-0.18625861,-0.0043648053,-0.33885556
-0.85387194,-0.7587762,0.11394335,0.33942765
-0.79588,-0.06340365,0.372912,-0.19484243
-1.0177288,-1.0049633,0.8739016,0.44973993
-0.54975086,-0.59986037,0.09342168,0.17805922
0.5428254,0.29096466,-0.61978877,-0.8255385
0.12057393,0.12485013,-0.65757734,-0.5638866
-0.35951856,-0.20505236,0.095518045,0.07661093
-0.536107,-0.91137,0.365488,0.36669248
-0.54515517,-0.59999615,-0.2967086,-0.41982937
0.001949941,0.07218569,-0.25414482,-0.1838628
-0.050122295,0.0032122517,-0.0030507515,-0.115784734
-1.0457575,-1.035803,-0.4685211,0.13767156
-0.52287877,-0.32713068,-0.04575749,-0.07179936
-0.48148605,-0.7527445,-0.022276394,0.035820447
-1.2218487,-1.5752689,-0.27572414,-0.25660527
-0.65757734,0.24909441,-2.0,-1.0120544
-0.32790214,-0.35760286,0.12057393,0.0054126903
0.3783979,0.13551345,-0.30980393,-0.23476699
-0.22184876,-0.06901253,-0.11918641,-0.39251155
-0.10347378,-0.043455727,0.3138672,-0.1983538
0.18610838,-0.10425874,-0.29242983,-0.36705762
