Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.48148605,-0.75013894,-0.14874165,-0.28962946
-0.92081875,-0.5422306,-0.1611509,-0.48971847
0.075546965,-0.060639262,-0.5850267,-0.5535844
-1.838632,-1.713074,0.5581083,0.39734054
0.44169512,-0.3772797,-0.6478175,-0.5980883
-0.41736856,-0.43899247,-0.6478175,-0.7861711
0.04921802,-0.0040352084,-0.22914799,-0.031000882
-1.4436975,-1.2896636,0.27230585,0.30222577
-0.4685211,-0.80714023,-0.63827217,-0.44095916
0.350248,0.22863144,-1.39794,-1.2203317
-2.0,-2.079162,0.71600336,0.71539986
0.7267272,0.45516714,-0.4202164,-0.5472286
-0.026872147,-0.051851474,0.1398791,-0.265061
-2.0,-1.7159195,0.5276299,0.6680076
0.58939105,0.60132945,-0.73282826,-0.8440207
0.21748394,0.21639141,-0.73048705,-0.69618857
0.39269695,0.3256305,-1.5228788,-1.3680772
-0.3990271,-0.867314,-0.89279,-0.676196
-0.88605666,-1.1520857,-0.18045606,-0.02121494
-0.43179828,-0.115285374,-0.9586073,-0.9181086
-0.058488566,-0.25197634,-1.1870867,-1.1960714
-0.20760831,-0.37398756,-0.4424928,-0.5367148
0.33845648,0.29790667,-0.4522253,-0.42011148
0.5378191,0.5690702,-1.09691,-1.105551
0.004321374,-0.0952928,0.026369812,-0.39570257
-0.107905395,-0.048140116,0.025305865,0.06307543
-0.08092191,-0.98353314,0.23044892,-0.91514426
-0.3675427,-0.27847642,-0.4089354,-0.9061702
0.5740313,0.5345425,-1.30103,-1.331125
-0.13076828,-0.23401874,0.037426498,0.09747895
-0.33724216,-0.21517405,-0.4436975,-0.57826596
-0.6642079,-0.7027182,-0.16325404,-0.27713025
0.010723866,-0.15437272,-0.04575749,-0.1601528
0.15350999,0.06783084,-0.61083394,-0.4199423
0.021189298,0.059690647,-0.082232,-0.10715329
0.8808136,-0.17607349,-1.69897,-0.41660565
-1.5228788,-1.9009815,-0.060480747,-0.46487474
-0.9913998,-0.9388635,-1.0,-0.87536854
-0.89279,-0.7261901,-0.3990271,-0.8047612
-0.35654733,-0.27307162,-0.022276394,-0.17598617
0.004321374,0.034118764,0.0,-0.012611218
-0.5551748,-0.40115595,-1.1904403,-1.2157377
-1.0,-0.7724698,0.14921911,0.037743263
-0.22184876,-0.11667534,-0.1674911,-0.53907937
-0.35654733,-0.59084314,-0.30103,-0.2706606
-0.4089354,-0.4024624,0.47712126,0.4459504
0.38738984,0.5590413,-1.69897,-1.7096665
-0.38721615,0.2902719,-0.9586073,-0.4834268
-1.09691,-1.007859,0.47683161,0.48290288
-1.154902,-1.1440706,0.6434527,0.77493966
-0.22184876,-0.2177634,-0.12784372,-0.5021158
-0.9586073,-0.48763087,-0.38721615,0.22362053
-0.21609642,-0.4189148,0.21748394,0.12834677
-0.27572414,-0.49253938,-1.0,-1.3227148
0.1271048,0.25360495,-0.34678748,-0.4383489
0.19589965,0.16183367,-0.8068754,-0.8576381
0.0,0.0024446025,0.0,-0.07327454
-0.096910015,-0.6030889,-0.30103,-0.6002828
-0.79588,-0.6892984,-0.52287877,-0.44118822
-0.5086383,-0.58607876,-0.79588,-1.0038742
-0.7212464,-1.1140947,0.5987905,0.5931258
-0.008773924,0.034049235,0.07188201,0.0010268465
-0.30980393,-0.7666233,0.31175387,-0.6161804
-0.20760831,-0.14709765,0.05076631,-0.02934777
-0.43179828,-0.43424618,0.36921585,0.07119828
0.050379757,-0.14108095,0.0685569,-0.15168384
0.35793483,0.108207956,-0.41228902,-0.4032748
-0.21467017,0.040385082,-0.060480747,-0.041643254
-0.59859943,-1.1001054,-0.87614834,-1.0662073
-0.7695511,-0.32747373,0.39269695,-0.03163024
-0.7399286,-1.1309807,-1.5228788,-0.78505504
-1.39794,-1.3513457,-0.5086383,-0.4439138
0.075546965,0.10088476,-0.56863624,-0.4363396
-0.1674911,-0.26706925,-0.2596373,-0.24999624
-1.30103,-1.3010082,-0.21609642,-0.4869699
0.10037055,0.1136299,-0.27901426,-0.31131795
-0.45593196,-0.21268797,-0.4436975,-0.38014892
-0.3767507,-0.57150406,0.6147918,0.4516583
0.004321374,-0.105692305,-0.3767507,-0.21966308
0.11058971,0.23839083,-1.0,-1.3409173
0.9344984,0.71996105,-0.63827217,-0.87246776
-0.85387194,-0.80101484,-0.69897,-0.5074027
-0.7212464,-0.6223666,-0.49485,-0.5501528
-0.27736607,-0.4212673,-0.52287877,-0.3550229
-0.1674911,-0.013061166,-1.39794,-1.3528391
-1.5228788,-1.518503,-0.35654733,-0.29848439
-1.69897,-1.5619236,-0.4436975,-0.51209605
0.1398791,-0.12843686,-0.026872147,-0.1560078
0.15228835,0.23741463,-0.27572414,-0.267635
0.04921802,-0.014391147,-0.30103,-0.2203063
-0.04095861,-0.0074000657,-0.013228266,-0.14052874
-0.08092191,-0.13169795,-0.33724216,-0.29395035
-1.2218487,-1.4188945,0.14612803,-0.04655353
-1.6575773,-1.3630893,-0.4596705,-0.65662616
0.012837225,0.08147754,-0.39794,-0.44297013
-0.55284196,-0.6603267,0.10037055,0.09082352
-1.031517,-1.1309808,-0.31336373,-0.78505504
-0.33724216,-0.7662642,0.39967373,0.44495332
-1.0457575,-1.2603757,-0.09151498,-0.008299179
-0.5850267,-0.31623718,-1.69897,-1.362401
0.31175387,-0.66083294,-0.30980393,-0.8030598
0.27989498,0.07392726,-0.11918641,-0.39911056
0.20951502,0.20430776,-0.15490197,-0.24793988
0.2329961,0.27543092,-0.88605666,-0.9887556
-0.7212464,-0.52165186,0.11394335,-0.097304225
0.4044916,0.33039677,-0.77469075,-0.7969948
-0.34678748,-0.22602874,-0.42887372,-0.45617688
0.1430148,0.068373725,-0.17392519,0.1560309
-1.5228788,-1.0466399,0.10720997,0.16533846
-0.35654733,-0.40773854,-0.04095861,-0.13310292
-0.013228266,0.37921116,0.5646661,0.2475009
0.44247976,0.44384953,-1.69897,-1.5604709
-0.19382003,-0.36445865,-0.013228266,0.04062275
-0.4202164,-0.5297766,-0.5850267,-0.5562182
-1.0,-0.9015539,0.64836,0.7654382
-0.17457388,-0.074367724,-0.5426228,-0.88396746
-1.5850266,-1.673754,0.5622929,0.5774089
-0.34678748,-0.5198688,-0.6777807,-0.59489334
-0.67366415,-0.8542935,-0.536107,-0.58036286
-0.17979854,-0.027260728,0.24104816,-0.007509351
-0.5606673,-1.125786,0.32633585,0.5202271
-0.530178,-0.84465575,0.5438198,0.60900426
-0.82390875,-0.76302785,-0.1611509,-0.14742942
-0.52287877,-0.49005154,-0.79588,-0.6108811
0.66370094,0.51390284,-0.79588,-1.15816
-1.0457575,-1.0474172,0.875929,0.8269286
